elapsed_s,raw_bass,smoothed_b,scaled_b,mean_history,kick_ratio_needed,drop_ratio_needed,is_kick,is_drop,beat_bpm
31.322,9.56897,10.59900,254,187.95,244.33,338.31,1,0,96.5
31.322,5.74042,8.16971,254,193.07,251.00,347.53,1,0,96.5
31.323,3.57980,5.87476,254,198.43,257.95,357.17,0,0,96.5
31.323,2.03928,3.95702,178,201.47,261.92,362.65,0,0,96.5
31.323,1.45790,2.70746,121,203.20,264.16,365.76,0,0,96.5
31.324,0.82840,1.76793,79,203.88,265.04,366.98,0,0,96.5
31.324,0.36875,1.06834,48,203.43,264.45,366.17,0,0,96.5
31.407,2.66391,1.86613,83,199.15,258.90,358.47,0,0,96.5
31.408,13.68472,7.77542,254,199.15,258.90,358.47,0,0,96.5
31.408,12.97399,10.37470,254,199.15,258.90,358.47,0,0,96.5
31.408,8.59995,9.48733,254,199.15,258.90,358.47,0,0,96.5
31.408,13.03727,11.26230,254,199.15,258.90,358.47,0,0,96.5
31.409,11.16497,11.21363,254,199.15,258.90,358.47,0,0,96.5
31.409,11.56822,11.39092,254,199.15,258.90,358.47,0,0,96.5
31.493,6.01560,8.70326,254,199.15,258.90,358.47,0,0,96.5
31.493,4.69543,6.69934,254,199.15,258.90,358.47,0,0,96.5
31.493,3.96864,5.33399,240,198.80,258.44,357.84,0,0,96.5
31.494,7.38884,6.36141,254,200.40,260.52,360.72,0,0,96.5
31.494,4.61966,5.49054,247,203.45,264.49,366.21,0,0,96.5
31.494,4.22662,4.85858,218,205.43,267.05,369.77,0,0,96.5
31.494,5.22242,5.04050,226,207.75,270.07,373.95,0,0,96.5
31.577,3.59264,4.31657,194,209.47,272.32,377.06,0,0,96.5
31.578,3.27624,3.79640,170,210.62,273.81,379.12,0,0,96.5
31.578,3.38509,3.59075,161,212.70,276.51,382.86,0,0,96.5
31.578,0.69617,2.14346,96,213.32,277.32,383.99,0,0,96.5
31.578,1.88992,2.01669,90,213.88,278.04,384.98,0,0,96.5
31.578,0.39492,1.20580,54,213.88,278.04,384.98,0,0,96.5
31.578,1.36756,1.28668,57,208.95,271.63,376.11,0,0,96.5
31.578,1.17687,1.23177,55,203.97,265.17,367.15,0,0,96.5
31.663,1.19574,1.21375,54,198.97,258.67,358.15,0,0,96.5
31.663,1.14106,1.17741,52,193.93,252.10,349.07,0,0,96.5
31.664,1.13616,1.15678,52,188.88,245.54,339.98,0,0,96.5
31.664,1.14126,1.14902,51,183.80,238.94,330.84,0,0,96.5
31.664,0.64590,0.89746,40,178.45,231.98,321.21,0,0,96.5
31.664,0.65438,0.77592,34,172.95,224.83,311.31,0,0,96.5
31.664,0.32600,0.55096,24,167.20,217.36,300.96,0,0,96.5
31.748,0.69838,0.62467,28,161.55,210.02,290.79,0,0,96.5
31.749,1.29874,0.96171,43,156.28,203.16,281.30,0,0,96.5
31.750,0.69808,0.82989,37,150.85,196.10,271.53,0,0,96.5
31.750,0.45125,0.64057,28,145.20,188.76,261.36,0,0,96.5
31.750,0.66693,0.65375,29,139.57,181.45,251.23,0,0,96.5
31.750,0.49523,0.57449,25,133.85,174.00,240.93,0,0,96.5
31.751,0.25345,0.41397,18,127.95,166.34,230.31,0,0,96.5
31.833,0.54417,0.47907,21,124.03,161.23,223.25,0,0,96.5
31.834,0.68982,0.58445,26,121.65,158.15,218.97,0,0,96.5
31.834,0.43446,0.50945,22,120.22,156.29,216.41,0,0,96.5
31.834,0.34450,0.42697,19,119.50,155.35,215.10,0,0,96.5
31.834,0.27074,0.34886,15,117.80,153.14,212.04,0,0,96.5
31.835,0.61842,0.48364,21,111.97,145.57,201.56,0,0,96.5
31.835,0.33019,0.40692,18,106.08,137.90,190.94,0,0,96.5
31.835,0.36142,0.38417,17,100.15,130.20,180.27,0,0,96.5
31.920,0.42573,0.40495,18,94.25,122.53,169.65,0,0,96.5
31.920,0.67978,0.54237,24,88.50,115.05,159.30,0,0,96.5
31.920,1.06475,0.80356,36,83.05,107.97,149.49,0,0,96.5
31.921,0.63950,0.72153,32,77.50,100.75,139.50,0,0,96.5
31.921,0.44595,0.58374,26,71.80,93.34,129.24,0,0,96.5
31.921,0.85741,0.72058,32,66.60,86.58,119.88,0,0,96.5
31.922,1.22914,0.97486,43,61.33,79.72,110.39,0,0,96.5
32.005,0.32967,0.65227,29,55.88,72.64,100.58,0,0,96.5
32.005,0.50181,0.57704,25,51.05,66.36,91.89,0,0,96.5
32.006,1.15130,0.86417,38,46.35,60.26,83.43,0,0,96.5
32.006,1.24403,1.05410,47,42.67,55.48,76.81,0,0,96.5
32.006,0.98749,1.02080,45,39.55,51.41,71.19,0,0,96.5
32.006,0.87330,0.94705,42,36.58,47.55,65.84,0,0,96.5
32.006,0.13712,0.54208,24,34.77,45.21,62.59,0,0,96.5
32.089,0.51292,0.52750,23,33.10,43.03,59.58,0,0,96.5
32.090,0.52204,0.52477,23,32.33,42.02,58.19,0,0,96.5
32.090,1.61821,1.07149,48,32.10,41.73,57.78,0,0,96.5
32.090,0.81064,0.94106,42,31.77,41.31,57.20,0,0,96.5
32.090,0.20735,0.57420,25,31.05,40.37,55.89,0,0,96.5
32.091,0.59776,0.58598,26,30.40,39.52,54.72,0,0,96.5
32.091,0.16248,0.37423,16,29.50,38.35,53.10,0,0,96.5
32.091,0.73045,0.55234,24,28.82,37.47,51.88,0,0,96.5
32.175,0.33758,0.44496,20,28.32,36.82,50.98,0,0,96.5
32.175,0.39786,0.42141,18,27.93,36.30,50.27,0,0,96.5
32.176,0.39857,0.40999,18,27.77,36.11,49.99,0,0,96.5
32.176,0.12150,0.26574,11,27.35,35.55,49.23,0,0,96.5
32.176,0.66510,0.46542,20,26.77,34.81,48.20,0,0,96.5
32.176,0.45838,0.46190,20,26.35,34.26,47.43,0,0,96.5
32.176,0.45609,0.45900,20,26.15,33.99,47.07,0,0,96.5
32.260,0.84525,0.65212,29,26.15,33.99,47.07,0,0,96.5
32.261,0.93577,0.79394,35,26.40,34.32,47.52,0,0,96.5
32.261,1.38186,1.08790,48,27.15,35.30,48.87,0,0,96.5
32.261,0.35685,0.72237,32,27.43,35.65,49.37,0,0,96.5
32.262,0.43299,0.57768,25,27.40,35.62,49.32,0,0,96.5
32.262,0.90931,0.74350,33,27.68,35.98,49.82,0,0,96.5
32.262,0.85245,0.79797,35,28.07,36.50,50.53,0,0,96.5
32.345,0.49163,0.64480,29,28.43,36.95,51.16,0,0,96.5
32.345,1.14111,0.89295,40,28.90,37.57,52.02,0,0,96.5
32.346,1.07497,0.98396,44,29.55,38.41,53.19,0,0,96.5
32.346,0.48626,0.73511,33,29.95,38.94,53.91,0,0,96.5
32.346,0.71412,0.72461,32,30.30,39.39,54.54,0,0,96.5
32.346,0.38723,0.55592,25,30.32,39.42,54.59,0,0,96.5
32.346,0.75672,0.65632,29,30.15,39.20,54.27,0,0,96.5
32.346,0.37480,0.51556,23,29.93,38.90,53.87,0,0,96.5
32.431,0.26437,0.38996,17,29.70,38.61,53.46,0,0,96.5
32.431,0.09666,0.24331,10,29.70,38.61,53.46,0,0,96.5
32.432,0.94364,0.59348,26,29.55,38.41,53.19,0,0,96.5
32.432,0.33788,0.46568,20,28.98,37.67,52.16,0,0,96.5
32.432,0.49407,0.47987,21,28.77,37.41,51.80,0,0,96.5
32.432,0.86117,0.67052,30,28.90,37.57,52.02,0,0,96.5
32.432,0.32616,0.49834,22,28.50,37.05,51.30,0,0,96.5
32.517,0.87396,0.68615,30,28.07,36.50,50.53,0,0,96.5
32.517,0.58194,0.63405,28,27.65,35.95,49.77,0,0,96.5
32.517,0.31681,0.47543,21,27.12,35.26,48.83,0,0,96.5
32.517,0.22144,0.34844,15,26.90,34.97,48.42,0,0,96.5
32.518,0.43055,0.38949,17,26.75,34.77,48.15,0,0,96.5
32.518,0.80652,0.59801,26,26.82,34.87,48.28,0,0,96.5
32.518,0.98594,0.79197,35,26.50,34.45,47.70,0,0,96.5
32.602,0.43957,0.61577,27,26.12,33.96,47.02,0,0,96.5
32.604,0.15528,0.38553,17,25.93,33.70,46.66,0,0,96.5
32.606,0.30151,0.34352,15,25.65,33.34,46.17,0,0,96.5
32.606,0.91066,0.62709,28,25.95,33.73,46.71,0,0,96.5
32.606,0.81571,0.72140,32,26.15,33.99,47.07,0,0,96.5
32.607,0.88141,0.80141,36,26.55,34.52,47.79,0,0,96.5
32.607,0.64961,0.72551,32,26.90,34.97,48.42,0,0,96.5
32.607,0.63711,0.68131,30,27.20,35.36,48.96,0,0,96.5
32.688,0.22466,0.45298,20,27.43,35.65,49.37,0,0,96.5
32.688,0.99698,0.72498,32,27.73,36.04,49.91,0,0,96.5
32.689,0.26686,0.49592,22,27.77,36.11,49.99,0,0,96.5
32.689,0.70939,0.60265,27,27.95,36.34,50.31,0,0,96.5
32.689,0.53599,0.56932,25,27.85,36.21,50.13,0,0,96.5
32.689,1.56044,1.06488,47,28.15,36.59,50.67,0,0,96.5
32.689,0.52601,0.79544,35,27.82,36.17,50.09,0,0,96.5
32.772,0.70049,0.74797,33,27.85,36.21,50.13,0,0,96.5
32.772,0.45299,0.60048,27,27.90,36.27,50.22,0,0,96.5
32.773,0.37107,0.48578,21,27.60,35.88,49.68,0,0,96.5
32.773,0.24937,0.36757,16,27.12,35.26,48.83,0,0,96.5
32.773,0.34737,0.35747,16,26.80,34.84,48.24,0,0,96.5
32.773,0.36481,0.36114,16,26.20,34.06,47.16,0,0,96.5
32.773,0.32009,0.34062,15,25.48,33.12,45.86,0,0,96.5
32.858,0.38026,0.36044,16,25.05,32.57,45.09,0,0,96.5
32.858,0.22585,0.29315,13,24.57,31.95,44.23,0,0,96.5
32.858,0.32484,0.30899,13,24.27,31.56,43.70,0,0,96.5
32.858,0.33330,0.32115,14,23.90,31.07,43.02,0,0,96.5
32.858,0.73892,0.53003,23,23.90,31.07,43.02,0,0,96.5
32.858,1.09267,0.81135,36,24.38,31.69,43.88,0,0,96.5
32.859,0.45880,0.63508,28,24.43,31.75,43.97,0,0,96.5
32.859,1.11790,0.87649,39,24.90,32.37,44.82,0,0,96.5
32.943,0.15087,0.51368,23,24.95,32.44,44.91,0,0,96.5
32.944,0.53188,0.52278,23,24.77,32.21,44.59,0,0,96.5
32.945,0.45461,0.48869,21,24.75,32.18,44.55,0,0,96.5
32.945,1.74223,1.11546,50,25.25,32.83,45.45,0,0,96.5
32.945,0.25155,0.68351,30,25.30,32.89,45.54,0,0,96.5
32.945,0.61752,0.65051,29,25.50,33.15,45.90,0,0,96.5
32.945,0.80393,0.72722,32,25.93,33.70,46.66,0,0,96.5
33.028,0.28682,0.50702,22,26.05,33.87,46.89,0,0,96.5
33.028,0.41817,0.46259,20,25.90,33.67,46.62,0,0,96.5
33.028,0.76304,0.61282,27,25.70,33.41,46.26,0,0,96.5
33.028,0.37121,0.49201,22,25.57,33.25,46.03,0,0,96.5
33.028,0.81693,0.65447,29,25.88,33.64,46.58,0,0,96.5
33.029,0.91224,0.78336,35,26.38,34.29,47.48,0,0,96.5
33.029,0.65195,0.71765,32,26.48,34.42,47.66,0,0,96.5
33.029,0.35807,0.53786,24,26.27,34.16,47.30,0,0,96.5
33.114,0.30984,0.42385,19,25.85,33.61,46.53,0,0,96.5
33.114,0.42261,0.42323,19,25.52,33.18,45.95,0,0,96.5
33.114,0.78398,0.60361,27,25.45,33.09,45.81,0,0,96.5
33.114,0.27219,0.43790,19,25.43,33.05,45.77,0,0,96.5
33.115,0.21731,0.32760,14,24.98,32.47,44.96,0,0,96.5
33.115,0.43236,0.37998,17,24.85,32.30,44.73,0,0,96.5
33.115,1.71575,1.04787,47,25.35,32.96,45.63,0,0,96.5
33.199,1.90923,1.47855,66,26.38,34.29,47.48,1,0,96.5
33.199,1.08556,1.28206,57,26.62,34.61,47.93,0,0,96.5
33.199,0.77809,1.03007,46,26.90,34.97,48.42,0,0,96.5
33.200,1.76573,1.39790,62,27.62,35.91,49.73,1,0,96.5
33.200,0.83551,1.11671,50,28.20,36.66,50.76,0,0,96.5
33.200,1.70481,1.41076,63,29.25,38.02,52.65,1,0,96.5
33.200,1.24809,1.32942,59,30.32,39.42,54.59,0,0,96.5
33.284,0.90386,1.11664,50,31.18,40.53,56.12,0,0,96.5
33.285,2.10293,1.60979,72,32.58,42.35,58.64,1,0,96.5
33.286,0.83287,1.22133,54,33.55,43.61,60.39,0,0,96.5
33.286,1.15539,1.18836,53,34.48,44.82,62.06,0,0,96.5
33.286,0.77484,0.98160,44,35.25,45.83,63.45,0,0,96.5
33.286,1.11400,1.04780,47,36.10,46.93,64.98,0,0,96.5
33.287,0.78176,0.91478,41,36.77,47.81,66.19,0,0,96.5
33.287,1.08220,0.99849,44,37.30,48.49,67.14,0,0,96.5
33.369,1.05240,1.02544,46,37.55,48.81,67.59,0,0,96.5
33.370,0.34653,0.68599,30,37.60,48.88,67.68,0,0,96.5
33.370,1.01248,0.84923,38,37.58,48.85,67.64,0,0,96.5
33.370,0.46805,0.65864,29,37.73,49.04,67.91,0,0,96.5
33.371,0.34486,0.50175,22,37.70,49.01,67.86,0,0,96.5
33.371,0.73164,0.61669,27,37.85,49.21,68.13,0,0,96.5
33.371,0.41053,0.51361,23,37.17,48.33,66.91,0,0,96.5
33.455,0.58953,0.55157,24,37.02,48.13,66.64,0,0,96.5
33.455,0.24662,0.39909,17,36.73,47.74,66.11,0,0,96.5
33.456,0.50828,0.45369,20,36.42,47.35,65.56,0,0,96.5
33.456,0.18576,0.31972,14,36.23,47.09,65.20,0,0,96.5
33.456,0.16583,0.24277,10,36.23,47.09,65.20,0,0,96.5
33.456,0.50665,0.37471,16,36.12,46.96,65.03,0,0,96.5
33.456,0.27247,0.32359,14,35.80,46.54,64.44,0,0,96.5
33.540,0.41891,0.37125,16,35.65,46.34,64.17,0,0,96.5
33.540,0.33007,0.35066,15,35.30,45.89,63.54,0,0,96.5
33.540,0.37269,0.36168,16,34.83,45.27,62.69,0,0,96.5
33.541,0.33295,0.34731,15,34.40,44.72,61.92,0,0,96.5
33.541,0.28749,0.31740,14,34.15,44.40,61.47,0,0,96.5
33.541,0.42860,0.37300,16,34.08,44.30,61.34,0,0,96.5
33.541,0.14375,0.25838,11,33.88,44.04,60.98,0,0,96.5
33.541,0.22689,0.24263,10,33.88,44.04,60.98,0,0,96.5
33.626,0.21692,0.22978,10,33.88,44.04,60.98,0,0,96.5
33.626,0.28427,0.25702,11,33.48,43.52,60.26,0,0,96.5
33.626,0.20270,0.22986,10,33.48,43.52,60.26,0,0,96.5
33.626,0.28272,0.25629,11,33.27,43.26,59.89,0,0,96.5
33.626,0.23707,0.24668,11,33.20,43.16,59.76,0,0,96.5
33.627,0.30989,0.27828,12,33.08,43.00,59.54,0,0,96.5
33.627,0.45025,0.36427,16,32.30,41.99,58.14,0,0,96.5
33.710,0.23257,0.29842,13,30.98,40.27,55.76,0,0,96.5
33.711,0.28593,0.29218,13,29.88,38.84,53.77,0,0,96.5
33.711,0.04711,0.16964,7,29.88,38.84,53.77,0,0,96.5
33.711,0.06993,0.11979,5,29.88,38.84,53.77,0,0,96.5
33.711,0.20215,0.16097,7,29.88,38.84,53.77,0,0,96.5
33.711,0.15521,0.15809,7,29.88,38.84,53.77,0,0,96.5
33.711,0.34756,0.25282,11,29.00,37.70,52.20,0,0,96.5
33.796,0.41158,0.33220,14,27.80,36.14,50.04,0,0,96.5
33.796,0.52362,0.42791,19,27.02,35.13,48.64,0,0,96.5
33.796,0.34148,0.38470,17,25.88,33.64,46.58,0,0,96.5
33.796,0.32382,0.35426,15,24.77,32.21,44.59,0,0,96.5
33.796,0.42294,0.38860,17,23.95,31.14,43.11,0,0,96.5
33.796,0.51391,0.45125,20,22.65,29.45,40.77,0,0,96.5
33.797,0.18978,0.32051,14,21.65,28.14,38.97,0,0,96.5
33.797,0.33975,0.33013,14,20.68,26.88,37.22,0,0,96.5
33.881,0.42110,0.37562,16,19.98,25.97,35.96,0,0,96.5
33.881,0.37003,0.37282,16,19.20,24.96,34.56,0,0,96.5
33.882,0.44457,0.40870,18,18.62,24.21,33.52,0,0,96.5
33.882,0.37898,0.39384,17,17.95,23.34,32.31,0,0,96.5
33.882,0.41696,0.40540,18,17.25,22.43,31.05,0,0,96.5
33.883,0.24843,0.32691,14,16.85,21.91,30.33,0,0,96.5
33.883,0.19995,0.26343,11,16.18,21.03,29.12,0,0,96.5
33.967,0.50591,0.38467,17,15.88,20.64,28.57,0,0,96.5
33.968,0.13293,0.25880,11,15.60,20.28,28.08,0,0,96.5
33.968,0.27314,0.26597,11,15.20,19.76,27.36,0,0,96.5
33.969,0.17549,0.22073,9,15.20,19.76,27.36,0,0,96.5
33.969,0.21503,0.21788,9,15.20,19.76,27.36,0,0,96.5
33.969,0.24672,0.23230,10,15.20,19.76,27.36,0,0,96.5
33.969,0.12568,0.17899,8,15.20,19.76,27.36,0,0,96.5
34.052,0.09721,0.13810,6,15.20,19.76,27.36,0,0,96.5
34.053,0.09611,0.11710,5,15.20,19.76,27.36,0,0,96.5
34.053,0.11749,0.11730,5,15.20,19.76,27.36,0,0,96.5
34.054,0.16127,0.13928,6,15.20,19.76,27.36,0,0,96.5
34.054,0.13348,0.13638,6,15.20,19.76,27.36,0,0,96.5
34.054,0.09353,0.11495,5,15.20,19.76,27.36,0,0,96.5
34.054,0.03555,0.07525,3,15.20,19.76,27.36,0,0,96.5
34.055,0.17567,0.12546,5,15.20,19.76,27.36,0,0,96.5
34.137,0.12782,0.12664,5,15.20,19.76,27.36,0,0,96.5
34.138,0.47794,0.30229,13,14.95,19.43,26.91,0,0,96.5
34.138,0.38904,0.34566,15,14.72,19.14,26.50,0,0,96.5
34.138,0.16952,0.25759,11,14.57,18.95,26.23,0,0,96.5
34.138,0.23958,0.24858,11,14.35,18.66,25.83,0,0,96.5
34.139,0.22534,0.23696,10,14.35,18.66,25.83,0,0,96.5
34.139,0.28831,0.26263,11,14.28,18.56,25.70,0,0,96.5
34.223,0.21376,0.23820,10,14.28,18.56,25.70,0,0,96.5
34.223,0.21429,0.22624,10,14.28,18.56,25.70,0,0,96.5
34.223,0.03587,0.13106,5,14.28,18.56,25.70,0,0,96.5
34.223,0.07756,0.10431,4,14.28,18.56,25.70,0,0,96.5
34.223,0.18154,0.14292,6,14.28,18.56,25.70,0,0,96.5
34.223,0.16921,0.15607,7,14.28,18.56,25.70,0,0,96.5
34.223,0.25687,0.20647,9,14.28,18.56,25.70,0,0,96.5
34.307,0.15647,0.18147,8,14.28,18.56,25.70,0,0,96.5
34.307,0.23144,0.20645,9,14.28,18.56,25.70,0,0,96.5
34.308,0.08035,0.14340,6,14.28,18.56,25.70,0,0,96.5
34.308,0.07630,0.10985,4,14.28,18.56,25.70,0,0,96.5
34.308,0.13055,0.12020,5,14.28,18.56,25.70,0,0,96.5
34.308,0.11778,0.11899,5,14.28,18.56,25.70,0,0,96.5
34.308,0.24971,0.18435,8,14.28,18.56,25.70,0,0,96.5
34.308,0.10278,0.14357,6,14.28,18.56,25.70,0,0,96.5
34.393,0.09331,0.11844,5,14.28,18.56,25.70,0,0,96.5
34.393,0.20314,0.16079,7,14.28,18.56,25.70,0,0,96.5
34.393,0.07639,0.11859,5,14.28,18.56,25.70,0,0,96.5
34.393,0.03460,0.07660,3,14.28,18.56,25.70,0,0,96.5
34.393,0.08279,0.07969,3,14.28,18.56,25.70,0,0,96.5
34.393,0.09352,0.08661,3,14.28,18.56,25.70,0,0,96.5
34.394,0.02719,0.05690,2,14.28,18.56,25.70,0,0,96.5
34.478,0.03458,0.04574,2,14.28,18.56,25.70,0,0,96.5
34.479,0.05948,0.05261,2,14.28,18.56,25.70,0,0,96.5
34.479,0.07724,0.06493,2,14.28,18.56,25.70,0,0,96.5
34.479,0.01623,0.04058,1,14.28,18.56,25.70,0,0,96.5
34.479,0.08155,0.06106,2,14.28,18.56,25.70,0,0,96.5
34.480,0.09787,0.07947,3,14.28,18.56,25.70,0,0,96.5
34.480,0.06489,0.07218,3,14.28,18.56,25.70,0,0,96.5
34.564,0.06056,0.06637,2,14.28,18.56,25.70,0,0,96.5
34.565,0.04896,0.05766,2,14.28,18.56,25.70,0,0,96.5
34.565,0.02798,0.04282,1,14.28,18.56,25.70,0,0,96.5
34.565,0.14685,0.09484,4,14.28,18.56,25.70,0,0,96.5
34.565,0.33768,0.21626,9,14.28,18.56,25.70,0,0,96.5
34.565,2.25836,1.23731,55,15.25,19.82,27.45,0,0,96.5
34.566,2.36606,1.80168,81,16.93,22.00,30.47,1,0,96.5
34.566,3.36392,2.58280,116,19.43,25.25,34.97,1,0,96.5
34.649,1.34236,1.96258,88,21.25,27.62,38.25,1,0,96.5
34.649,1.45497,1.70877,76,22.75,29.57,40.95,1,0,96.5
34.649,2.15589,1.93233,86,24.52,31.88,44.14,1,0,96.5
34.649,1.67024,1.80129,81,26.20,34.06,47.16,1,0,96.5
34.650,1.69137,1.74633,78,27.75,36.08,49.95,1,0,96.5
34.650,1.29557,1.52095,68,29.18,37.93,52.52,1,0,96.5
34.650,1.41206,1.46650,65,30.52,39.68,54.95,1,0,96.5
34.735,1.11662,1.29156,58,31.70,41.21,57.06,0,0,96.5
34.736,1.27120,1.28138,57,32.85,42.71,59.13,0,0,96.5
34.737,1.06938,1.17538,52,33.85,44.01,60.93,0,0,96.5
34.737,1.15359,1.16448,52,34.75,45.18,62.55,0,0,96.5
34.738,0.76842,0.96645,43,35.50,46.15,63.90,0,0,96.5
34.738,0.76071,0.86358,38,36.12,46.96,65.03,0,0,96.5
34.738,0.50479,0.68419,30,36.60,47.58,65.88,0,0,96.5
34.738,0.70742,0.69580,31,37.02,48.13,66.64,0,0,96.5
34.820,0.27748,0.48664,21,37.08,48.20,66.74,0,0,96.5
34.821,1.54395,1.01529,45,37.77,49.11,68.00,0,0,96.5
34.821,1.98535,1.50032,67,39.08,50.80,70.34,1,0,96.5
34.821,5.03270,3.26651,146,42.30,54.99,76.14,0,1,96.5
34.821,3.32776,3.29713,148,45.50,59.15,81.90,0,1,96.5
34.821,2.35079,2.82396,127,48.33,62.82,86.99,0,1,96.5
34.821,4.51981,3.67189,165,52.10,67.73,93.78,0,1,96.5
34.906,2.11127,2.89158,130,54.95,71.44,98.91,0,1,96.5
34.906,3.24252,3.06705,138,58.00,75.40,104.40,0,1,96.5
34.907,2.01633,2.54169,114,60.40,78.52,108.72,1,0,96.5
34.907,2.28354,2.41262,108,62.67,81.48,112.81,1,0,96.5
34.907,1.54474,1.97868,89,64.45,83.79,116.01,1,0,96.5
34.908,1.32010,1.64939,74,65.95,85.74,118.71,0,0,96.5
34.908,1.28127,1.46533,65,67.30,87.49,121.14,0,0,96.5
34.990,2.05580,1.76056,79,68.85,89.50,123.93,0,0,96.5
34.991,3.61568,2.68812,120,71.58,93.05,128.84,1,0,96.5
34.991,3.82026,3.25419,146,74.95,97.44,134.91,0,1,96.5
34.991,3.98529,3.61974,162,78.67,102.28,141.62,0,1,96.5
34.991,3.25953,3.43964,154,82.15,106.80,147.87,0,1,96.5
34.991,3.61985,3.52974,158,85.83,111.57,154.49,0,1,96.5
34.991,3.36376,3.44675,155,89.42,116.25,160.97,1,0,96.5
34.991,3.15983,3.30329,148,92.85,120.70,167.13,1,0,96.5
35.076,2.81957,3.06143,137,94.90,123.37,170.82,1,0,96.5
35.077,1.75356,2.40750,108,95.58,124.25,172.03,0,0,96.5
35.077,1.83791,2.12270,95,95.05,123.56,171.09,0,0,96.5
35.077,1.25760,1.69015,76,94.75,123.17,170.55,0,0,96.5
35.077,1.01870,1.35443,60,94.35,122.66,169.83,0,0,96.5
35.078,0.97095,1.16269,52,93.50,121.55,168.30,0,0,96.5
35.078,0.82063,0.99166,44,92.58,120.35,166.64,0,0,96.5
35.161,0.76257,0.87712,39,91.60,119.08,164.88,0,0,96.5
35.161,0.53710,0.70711,31,90.67,117.88,163.22,0,0,96.5
35.161,0.55599,0.63155,28,89.75,116.67,161.55,0,0,96.5
35.162,0.59842,0.61499,27,88.97,115.67,160.16,0,0,96.5
35.162,0.64082,0.62790,28,88.25,114.73,158.85,0,0,96.5
35.162,0.85574,0.74182,33,87.78,114.11,158.00,0,0,96.5
35.162,1.38072,1.06127,47,87.65,113.95,157.77,0,0,96.5
35.247,2.66411,1.86269,83,88.65,115.25,159.57,0,0,96.5
35.247,2.27462,2.06865,93,90.03,117.03,162.05,0,0,96.5
35.248,3.26873,2.66869,120,92.28,119.96,166.10,1,0,96.5
35.248,1.46033,2.06451,92,93.80,121.94,168.84,0,0,96.5
35.248,2.56602,2.31526,104,95.88,124.64,172.58,0,0,96.5
35.248,1.00132,1.65829,74,96.60,125.58,173.88,0,0,96.5
35.248,0.99376,1.32602,59,96.40,125.32,173.52,0,0,96.5
35.249,2.07416,1.70009,76,94.65,123.05,170.37,0,0,96.5
35.332,0.60965,1.15487,51,92.22,119.89,166.00,0,0,96.5
35.332,0.98153,1.06820,48,90.25,117.33,162.45,0,0,96.5
35.332,0.28434,0.67627,30,86.88,112.94,156.38,0,0,96.5
35.333,0.70377,0.69002,31,84.40,109.72,151.92,0,0,96.5
35.333,0.38100,0.53551,24,81.55,106.02,146.79,0,0,96.5
35.333,0.44780,0.49166,22,79.25,103.03,142.65,0,0,96.5
35.333,0.65076,0.57121,25,77.17,100.33,138.91,0,0,96.5
35.417,0.13508,0.35314,15,75.33,97.92,135.59,0,0,96.5
35.418,0.31091,0.33203,14,73.83,95.97,132.89,0,0,96.5
35.418,0.15021,0.24112,10,73.83,95.97,132.89,0,0,96.5
35.418,0.15480,0.19796,8,73.83,95.97,132.89,0,0,96.5
35.418,0.29823,0.24810,11,72.47,94.22,130.45,0,0,96.5
35.419,0.11911,0.18361,8,72.47,94.22,130.45,0,0,96.5
35.419,0.45170,0.31765,14,70.85,92.10,127.53,0,0,96.5
35.503,0.30778,0.31272,14,68.20,88.66,122.76,0,0,96.5
35.503,0.15887,0.23579,10,68.20,88.66,122.76,0,0,96.5
35.504,0.27479,0.25529,11,64.83,84.27,116.69,0,0,96.5
35.504,0.20339,0.22934,10,64.83,84.27,116.69,0,0,96.5
35.505,0.16376,0.19655,8,64.83,84.27,116.69,0,0,96.5
35.505,0.19539,0.19597,8,64.83,84.27,116.69,0,0,96.5
35.505,0.31435,0.25516,11,61.05,79.36,109.89,0,0,96.5
35.505,0.11368,0.18442,8,61.05,79.36,109.89,0,0,96.5
35.588,0.20090,0.19266,8,61.05,79.36,109.89,0,0,96.5
35.589,0.09881,0.14574,6,61.05,79.36,109.89,0,0,96.5
35.589,0.12383,0.13479,6,61.05,79.36,109.89,0,0,96.5
35.589,0.06285,0.09882,4,61.05,79.36,109.89,0,0,96.5
35.589,0.15331,0.12607,5,61.05,79.36,109.89,0,0,96.5
35.589,0.24826,0.18716,8,61.05,79.36,109.89,0,0,96.5
35.590,0.19123,0.18920,8,61.05,79.36,109.89,0,0,96.5
35.674,0.06623,0.12772,5,61.05,79.36,109.89,0,0,96.5
35.674,0.06161,0.09466,4,61.05,79.36,109.89,0,0,96.5
35.674,0.09579,0.09522,4,61.05,79.36,109.89,0,0,96.5
35.674,0.08986,0.09254,4,61.05,79.36,109.89,0,0,96.5
35.674,0.07215,0.08235,3,61.05,79.36,109.89,0,0,96.5
35.674,0.17800,0.13017,5,61.05,79.36,109.89,0,0,96.5
35.674,0.28943,0.20980,9,61.05,79.36,109.89,0,0,96.5
35.759,0.19073,0.20027,9,61.05,79.36,109.89,0,0,96.5
35.759,0.11591,0.15809,7,61.05,79.36,109.89,0,0,96.5
35.759,0.21488,0.18649,8,61.05,79.36,109.89,0,0,96.5
35.759,0.11533,0.15091,6,61.05,79.36,109.89,0,0,96.5
35.759,0.09110,0.12100,5,61.05,79.36,109.89,0,0,96.5
35.759,0.07704,0.09902,4,61.05,79.36,109.89,0,0,96.5
